"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000092626",1,3,4,8,7,2,2,9,5
"ENSMUSG00000092621",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092620",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092622",1,0,0,0,0,0,2,0,1
"ENSMUSG00000092629",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092628",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096534",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096537",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096536",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096531",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096530",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096533",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096532",0,0,0,0,0,0,0,0,0
"ENSMUSG00000002963",275,297,188,209,185,257,197,284,236
"ENSMUSG00000096539",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096538",0,0,0,0,0,0,0,0,0
"ENSMUSG00000037709",795,432,613,584,240,780,55,458,301
"ENSMUSG00000037708",0,0,0,0,1,0,0,0,1
"ENSMUSG00000037706",2960,5108,2933,3510,2324,3127,1718,2529,3078
"ENSMUSG00000037705",0,0,0,0,0,0,0,1,0
"ENSMUSG00000037703",473,493,433,393,374,310,194,663,463
"ENSMUSG00000019539",51,88,54,77,60,72,45,52,49
"ENSMUSG00000092199",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092196",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092195",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092193",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092192",1,1,1,1,7,1,1,5,1
"ENSMUSG00000092190",0,0,0,0,0,1,0,0,0
"ENSMUSG00000024622",240,304,216,171,157,158,190,313,192
"ENSMUSG00000101406",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101407",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101404",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101405",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101402",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101403",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017466",111,239,138,144,109,71,95,163,108
"ENSMUSG00000101401",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101408",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101409",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097668",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097662",0,0,0,0,0,0,0,1,2
"ENSMUSG00000097660",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097661",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097666",0,0,2,0,1,0,0,0,0
"ENSMUSG00000097667",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097664",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097665",0,0,0,0,0,0,0,0,1
"ENSMUSG00000010110",361,439,374,437,401,355,499,404,308
"ENSMUSG00000102632",0,2,1,0,1,0,0,0,1
"ENSMUSG00000041187",86,131,110,98,72,101,118,162,129
"ENSMUSG00000041180",25,39,41,37,39,34,37,24,29
"ENSMUSG00000050201",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041189",5,4,5,7,5,10,6,12,9
"ENSMUSG00000093579",4,5,2,3,3,2,3,7,1
"ENSMUSG00000093573",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093570",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093577",9,17,14,2,3,3,14,28,17
"ENSMUSG00000093574",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093575",1,17,4,9,12,0,13,12,16
"ENSMUSG00000108200",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108207",54,60,30,49,68,35,19,72,31
"ENSMUSG00000108206",1,3,2,1,4,0,2,2,3
"ENSMUSG00000036185",0,1,3,0,0,1,0,1,0
"ENSMUSG00000041459",588,401,552,605,447,528,292,514,489
"ENSMUSG00000041453",568,695,435,645,567,540,511,587,489
"ENSMUSG00000105284",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049573",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036898",57,114,77,87,68,66,31,73,54
"ENSMUSG00000036899",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036890",59,98,68,107,42,103,54,76,66
"ENSMUSG00000036892",1954,2010,2209,2597,2038,2340,820,1618,1403
"ENSMUSG00000036893",377,511,314,285,308,328,296,576,388
"ENSMUSG00000036894",21,35,30,17,32,13,22,44,26
"ENSMUSG00000036896",335,488,408,182,216,316,355,440,382
"ENSMUSG00000040158",34,50,44,52,43,46,15,59,52
"ENSMUSG00000051550",96,108,100,116,65,87,97,175,124
"ENSMUSG00000051557",49,87,67,56,62,60,68,93,65
"ENSMUSG00000049653",0,1,0,0,0,0,0,0,0
"ENSMUSG00000105283",0,2,1,0,1,0,2,0,0
"ENSMUSG00000022744",215,373,207,252,198,188,255,193,207
"ENSMUSG00000022747",26,25,36,36,14,22,34,25,39
"ENSMUSG00000022742",1808,4245,1942,1773,1410,2025,3467,2808,2588
"ENSMUSG00000022749",163,200,151,144,141,178,162,202,156
"ENSMUSG00000022748",36,39,12,13,18,17,24,22,22
"ENSMUSG00000108811",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105898",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074354",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105895",3,4,1,1,1,0,1,0,3
"ENSMUSG00000105894",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105897",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105896",5,6,3,4,5,5,1,1,6
"ENSMUSG00000105891",10,2,1,6,2,1,2,4,6
"ENSMUSG00000105890",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105893",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057890",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057895",11,18,7,7,6,10,14,12,5
"ENSMUSG00000057894",82,44,42,69,41,83,24,28,30
"ENSMUSG00000057897",108,201,123,155,109,110,86,338,112
"ENSMUSG00000020458",490,1049,903,536,594,799,372,353,588
"ENSMUSG00000020457",386,540,335,457,370,414,345,386,332
"ENSMUSG00000020456",3342,5431,2916,2656,2465,3079,3623,4661,3223
"ENSMUSG00000020455",201,503,262,393,284,319,383,465,285
"ENSMUSG00000020454",275,505,269,285,250,275,413,468,356
"ENSMUSG00000020453",31,58,48,59,40,61,70,78,70
"ENSMUSG00000020451",87,147,101,164,111,112,64,160,117
"ENSMUSG00000094920",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094921",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094925",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094928",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094929",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102326",0,1,0,2,0,0,0,0,0
"ENSMUSG00000102327",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102324",4,1,1,0,2,2,2,1,3
"ENSMUSG00000102325",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102322",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107948",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102321",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107944",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107947",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107946",3,0,0,2,0,2,0,0,0
"ENSMUSG00000102328",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102329",0,3,1,8,2,0,0,0,0
"ENSMUSG00000052117",160,370,246,179,208,243,162,204,305
"ENSMUSG00000074359",0,0,0,0,0,0,0,0,0
"ENSMUSG00000013593",2729,3348,2585,3187,2580,3120,1862,2603,2374
"ENSMUSG00000024078",135,157,84,116,93,141,149,140,111
"ENSMUSG00000028629",48,78,49,22,29,53,28,29,49
"ENSMUSG00000025218",86,115,98,114,86,116,74,122,77
"ENSMUSG00000025219",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025212",21,37,24,12,18,11,25,23,17
"ENSMUSG00000025213",13,16,10,18,12,12,7,3,13
"ENSMUSG00000028622",510,631,487,572,464,520,508,554,445
"ENSMUSG00000025216",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025217",177,238,193,198,149,176,143,233,194
"ENSMUSG00000028626",0,0,0,10,0,0,0,0,0
"ENSMUSG00000025215",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039046",309,347,273,210,273,277,371,507,317
"ENSMUSG00000039047",417,489,369,220,313,421,285,432,367
"ENSMUSG00000023908",7,9,24,2,12,6,4,10,8
"ENSMUSG00000023909",16,17,13,19,11,10,20,14,18
"ENSMUSG00000039041",661,970,436,676,562,585,747,895,665
"ENSMUSG00000023904",185,347,218,281,262,226,297,239,258
"ENSMUSG00000023905",62,99,42,55,51,35,55,77,57
"ENSMUSG00000023906",3,0,2,3,0,0,1,1,5
"ENSMUSG00000039048",360,547,412,440,377,379,399,420,342
"ENSMUSG00000023903",0,0,3,1,0,0,0,0,0
"ENSMUSG00000068391",144,231,140,183,135,137,118,195,158
"ENSMUSG00000068392",2,6,7,2,2,10,2,3,4
"ENSMUSG00000068394",60,62,60,78,44,49,28,62,49
"ENSMUSG00000068399",0,0,0,0,0,0,0,0,0
"ENSMUSG00000038936",30,50,44,24,23,22,15,25,29
"ENSMUSG00000038930",36,37,28,46,36,43,43,52,42
"ENSMUSG00000038932",0,0,0,0,0,0,0,1,0
"ENSMUSG00000067713",419,550,370,371,353,410,288,408,349
"ENSMUSG00000062944",13,65,33,33,40,46,35,72,34
"ENSMUSG00000067714",1,1,6,4,0,1,0,2,3
"ENSMUSG00000067716",0,0,0,0,0,0,0,0,0
"ENSMUSG00000062949",2943,2250,2811,2055,2205,2829,256,1882,1679
"ENSMUSG00000091151",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091157",0,0,0,0,0,1,1,0,0
"ENSMUSG00000091154",8,10,4,8,4,13,10,7,10
"ENSMUSG00000091155",0,0,0,0,1,0,0,0,0
"ENSMUSG00000091159",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085278",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102814",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102815",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102816",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021466",381,505,450,373,317,352,319,540,403
"ENSMUSG00000021461",53,76,35,56,39,77,17,46,30
"ENSMUSG00000021460",434,583,362,431,401,368,323,448,402
"ENSMUSG00000073943",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102813",10,15,22,24,11,34,6,2,18
"ENSMUSG00000102818",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102819",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086027",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106319",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106318",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106311",0,0,0,0,3,0,0,0,0
"ENSMUSG00000106310",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106317",4,9,3,8,6,11,4,3,4
"ENSMUSG00000106315",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049184",24,28,21,22,20,19,12,29,13
"ENSMUSG00000099170",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086614",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086617",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086610",40,81,77,87,67,65,29,44,73
"ENSMUSG00000086613",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086612",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100416",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100417",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100415",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100412",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086618",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100410",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100411",0,0,0,0,0,0,0,0,0
"ENSMUSG00000053799",184,315,198,165,130,220,164,329,186
"ENSMUSG00000053790",0,0,0,0,0,0,0,0,0
"ENSMUSG00000053797",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100667",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032988",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032987",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032985",3,0,3,4,4,2,1,1,4
"ENSMUSG00000027108",307,559,397,357,335,361,335,518,484
"ENSMUSG00000027109",491,506,559,395,363,501,334,486,453
"ENSMUSG00000070419",0,0,0,1,0,0,0,0,0
"ENSMUSG00000105757",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020332",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020333",7,0,3,1,0,0,0,5,0
"ENSMUSG00000027102",0,0,0,0,0,1,0,0,0
"ENSMUSG00000020331",6,4,4,1,0,0,8,8,2
"ENSMUSG00000027104",307,363,324,259,292,324,336,355,295
"ENSMUSG00000070417",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020334",29,60,37,61,55,54,22,63,36
"ENSMUSG00000020335",38,60,28,39,35,50,12,45,34
"ENSMUSG00000033581",6,13,3,5,16,6,31,20,43
"ENSMUSG00000096273",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096270",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096271",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096276",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096277",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096275",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033589",103,159,85,96,67,80,90,139,121
"ENSMUSG00000096278",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096279",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097801",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084932",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054226",1350,1744,1261,1493,1351,1321,629,1299,1183
"ENSMUSG00000048279",22,43,29,20,52,39,11,38,27
"ENSMUSG00000004038",770,477,162,282,160,409,71,1022,233
"ENSMUSG00000004035",847,798,597,705,575,699,415,689,549
"ENSMUSG00000048271",880,733,493,635,495,482,218,875,856
"ENSMUSG00000004032",95,135,76,82,63,90,48,90,77
"ENSMUSG00000004031",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100742",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033633",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033632",32,49,42,36,22,17,21,35,37
"ENSMUSG00000033634",10714,18702,12990,10878,10773,15008,17811,18332,12731
"ENSMUSG00000031988",475,611,446,399,337,403,449,581,513
"ENSMUSG00000031983",212,300,222,232,194,224,168,324,245
"ENSMUSG00000031982",9,26,9,26,3,21,16,33,19
"ENSMUSG00000031981",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031980",7743,15285,8328,10170,6709,8855,9164,10591,9435
"ENSMUSG00000031987",287,637,360,364,291,505,242,381,333
"ENSMUSG00000031986",76,83,60,40,47,69,58,91,47
"ENSMUSG00000031985",655,802,517,521,448,568,498,603,460
"ENSMUSG00000031984",165,233,187,165,156,148,211,285,201
"ENSMUSG00000026279",90,118,69,87,75,141,50,101,156
"ENSMUSG00000026278",128,86,76,71,75,62,40,69,100
"ENSMUSG00000030588",291,383,203,281,261,290,226,259,251
"ENSMUSG00000030589",3,4,6,3,4,5,6,6,1
"ENSMUSG00000030584",0,1,0,1,0,0,6,2,0
"ENSMUSG00000026270",258,397,176,160,193,170,253,404,258
"ENSMUSG00000026273",161,247,156,210,133,167,105,177,172
"ENSMUSG00000026272",4444,2176,3214,3706,3363,3730,1963,2941,1928
"ENSMUSG00000026275",246,367,233,256,245,234,270,282,254
"ENSMUSG00000026274",10,10,13,12,12,8,6,10,18
"ENSMUSG00000026277",657,713,560,671,591,568,441,554,510
"ENSMUSG00000026276",929,1073,876,805,704,851,742,900,802
"ENSMUSG00000034007",97,99,79,50,36,63,37,90,62
"ENSMUSG00000034006",928,599,870,964,770,954,486,916,668
"ENSMUSG00000034000",0,0,0,0,0,0,0,0,0
"ENSMUSG00000075511",32,29,37,45,22,30,60,55,23
"ENSMUSG00000034009",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107246",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074461",5,5,2,2,1,5,8,8,2
"ENSMUSG00000074466",48,55,31,56,41,25,29,50,36
"ENSMUSG00000074465",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107247",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074469",0,0,1,1,0,1,3,0,4
"ENSMUSG00000031671",164,178,116,186,125,68,118,154,164
"ENSMUSG00000107244",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031673",5,1,2,10,4,0,2,2,0
"ENSMUSG00000031672",6581,9855,6175,7153,5691,7281,5346,6590,6158
"ENSMUSG00000060974",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100297",0,0,0,0,0,0,0,0,0
"ENSMUSG00000023175",3809,5763,3037,3179,2125,3414,2388,3292,3342
"ENSMUSG00000071454",258,387,188,213,240,194,329,377,275
"ENSMUSG00000071456",89,106,86,104,60,36,48,128,97
"ENSMUSG00000071451",64,79,44,79,44,65,38,52,43
"ENSMUSG00000023170",164,245,125,161,142,162,220,208,156
"ENSMUSG00000071452",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100292",0,0,0,0,0,0,0,0,0
"ENSMUSG00000042499",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074794",1562,3252,2854,1860,1629,3331,651,2008,2868
"ENSMUSG00000074797",178,181,115,195,176,157,114,147,121
"ENSMUSG00000073164",0,0,0,0,0,0,0,1,0
"ENSMUSG00000005813",431,560,364,373,318,400,462,583,445
"ENSMUSG00000074793",31,24,21,13,10,23,17,24,16
"ENSMUSG00000007570",64,102,71,81,79,63,58,93,79
"ENSMUSG00000049608",0,2,4,2,3,5,4,4,3
"ENSMUSG00000105139",2,1,0,1,1,0,1,1,0
"ENSMUSG00000105136",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105137",1,0,0,3,0,0,1,1,1
"ENSMUSG00000105134",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049600",19,18,19,14,15,12,24,14,15
"ENSMUSG00000049606",180,167,211,129,151,164,72,160,138
"ENSMUSG00000105130",0,0,0,3,1,0,0,2,0
"ENSMUSG00000049604",0,0,0,0,0,0,0,0,0
"ENSMUSG00000069708",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034845",454,740,502,484,413,439,415,482,473
"ENSMUSG00000069706",0,0,0,0,0,0,0,0,0
"ENSMUSG00000069707",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043727",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046532",86,141,50,58,48,60,47,51,104
"ENSMUSG00000029231",55,114,89,75,65,76,34,102,80
"ENSMUSG00000022220",71,77,101,42,51,65,83,71,60
"ENSMUSG00000022221",19,10,16,7,10,20,3,10,4
"ENSMUSG00000022226",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022227",0,0,0,0,0,0,0,0,0
"ENSMUSG00000029236",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022225",0,2,0,0,0,0,0,0,0
"ENSMUSG00000029238",945,431,443,318,342,536,291,370,239
"ENSMUSG00000046790",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022228",855,1112,758,818,786,785,898,1012,856
"ENSMUSG00000022229",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035352",2,0,1,2,0,0,0,0,0
"ENSMUSG00000035351",41,57,23,34,41,20,37,38,25
"ENSMUSG00000035356",83,152,109,95,101,101,133,119,118
"ENSMUSG00000035357",44,302,97,65,54,76,158,199,133
"ENSMUSG00000035354",335,535,356,277,268,308,296,444,308
"ENSMUSG00000035355",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101186",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028541",3,1,4,1,1,8,1,3,5
"ENSMUSG00000028540",53,73,54,64,28,34,38,48,39
"ENSMUSG00000034919",0,0,0,2,0,0,1,1,1
"ENSMUSG00000028542",617,1387,912,741,664,752,398,865,805
"ENSMUSG00000028545",1,0,0,2,0,0,0,0,2
"ENSMUSG00000028544",0,0,0,1,0,0,0,0,0
"ENSMUSG00000008475",521,857,824,811,658,848,390,523,433
"ENSMUSG00000028546",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034913",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034912",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034911",163,224,136,172,145,127,106,190,131
"ENSMUSG00000034910",7,3,4,8,0,6,0,3,1
"ENSMUSG00000034917",408,409,274,327,211,249,130,430,517
"ENSMUSG00000013275",60,90,71,60,99,55,502,131,92
"ENSMUSG00000085648",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085645",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044976",2,0,0,2,0,0,0,0,0
"ENSMUSG00000087205",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087204",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087207",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087206",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087201",12,10,13,10,8,6,1,2,9
"ENSMUSG00000087200",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087203",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087202",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045377",27,33,19,15,30,16,25,23,33
"ENSMUSG00000045374",839,697,784,769,298,521,551,914,877
"ENSMUSG00000045378",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024691",31,30,57,24,25,21,33,26,26
"ENSMUSG00000021456",0,2,1,0,0,2,2,5,0
"ENSMUSG00000032519",231,259,229,256,159,213,158,224,158
"ENSMUSG00000032518",4380,4465,2636,3505,3077,2863,4372,4940,3443
"ENSMUSG00000032515",308,224,241,184,127,120,217,231,125
"ENSMUSG00000032514",0,0,0,1,0,0,0,0,0
"ENSMUSG00000032517",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032511",0,0,0,7,0,0,0,0,2
"ENSMUSG00000032513",412,686,432,481,408,479,284,488,378
"ENSMUSG00000032512",405,522,407,450,250,399,294,464,436
"ENSMUSG00000044393",1333,1206,1202,1039,958,1082,1065,1577,1375
"ENSMUSG00000044390",1,1,1,2,0,2,1,1,7
"ENSMUSG00000058216",193,254,134,226,101,194,88,128,172
"ENSMUSG00000050043",448,500,456,494,397,498,196,359,344
"ENSMUSG00000024312",237,280,183,227,183,198,342,295,170
"ENSMUSG00000079445",0,0,1,0,0,0,0,0,0
"ENSMUSG00000079442",18,11,9,19,15,14,10,22,9
"ENSMUSG00000079440",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024317",122,230,111,116,117,131,127,167,148
"ENSMUSG00000024319",305,422,352,428,285,336,367,424,312
"ENSMUSG00000044024",3,11,5,2,6,1,1,0,2
"ENSMUSG00000037790",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044026",582,618,359,468,295,482,222,497,496
"ENSMUSG00000086556",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086557",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086554",0,2,0,0,2,0,0,1,0
"ENSMUSG00000086555",0,0,0,2,0,0,0,0,0
"ENSMUSG00000086558",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086559",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044029",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001901",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001909",232,391,235,290,223,202,237,322,242
"ENSMUSG00000041616",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041617",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000056",562,1201,812,670,667,705,538,1051,468
"ENSMUSG00000000058",45,42,32,26,25,16,38,33,48
"ENSMUSG00000047617",89,47,43,52,59,57,36,47,63
"ENSMUSG00000047613",194,305,182,158,125,175,203,168,199
"ENSMUSG00000036904",103,354,158,184,98,123,93,218,162
"ENSMUSG00000047619",0,0,0,0,0,0,0,0,0
"ENSMUSG00000051790",50,65,39,40,34,26,25,67,49
"ENSMUSG00000027660",206,166,182,114,122,37,172,89,114
"ENSMUSG00000027663",117,207,106,141,118,119,85,137,130
"ENSMUSG00000051793",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027665",501,490,390,298,334,347,271,338,256
"ENSMUSG00000027667",144,287,169,174,147,100,65,108,218
"ENSMUSG00000027669",30,32,31,25,32,22,10,13,26
"ENSMUSG00000027668",716,1157,631,553,566,663,603,978,704
"ENSMUSG00000102642",0,0,0,1,0,0,0,0,0
"ENSMUSG00000036902",3,0,6,0,2,0,2,0,3
"ENSMUSG00000075002",0,0,0,0,0,0,0,0,0
"ENSMUSG00000016179",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027520",0,0,0,0,0,0,0,0,0
"ENSMUSG00000056078",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004371",1,0,0,0,0,0,0,0,0
"ENSMUSG00000056071",7,20,20,0,2,8,45,9,11
"ENSMUSG00000056073",0,0,0,0,0,0,0,0,0
"ENSMUSG00000056076",1529,2144,1221,1409,1282,1415,1791,1919,1415
"ENSMUSG00000080891",0,0,0,0,0,0,0,0,0
"ENSMUSG00000080890",0,0,0,0,0,0,0,0,0
"ENSMUSG00000014905",458,946,601,619,440,586,1979,792,470
"ENSMUSG00000080894",0,0,0,0,0,0,0,0,0
"ENSMUSG00000080897",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102889",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102888",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020459",342,370,324,345,259,377,324,360,340
"ENSMUSG00000063137",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066026",1819,1310,1182,1247,966,1198,673,1314,1571
"ENSMUSG00000066027",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095897",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095896",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095893",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095891",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095890",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096834",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095899",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099827",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085113",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085112",1,2,8,5,5,13,1,5,9
"ENSMUSG00000085111",0,0,1,0,0,0,0,0,0
"ENSMUSG00000085110",0,0,0,0,0,0,0,0,0
"ENSMUSG00000063133",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085114",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098912",0,1,0,0,0,0,1,1,0
"ENSMUSG00000096839",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101167",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099829",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100955",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092419",0,0,0,0,0,0,0,0,0
"ENSMUSG00000089672",14,25,17,16,13,25,34,22,18
"ENSMUSG00000089671",0,0,0,0,0,0,0,0,0
"ENSMUSG00000089675",0,0,0,2,0,0,0,0,0
"ENSMUSG00000098241",0,0,0,0,0,0,0,0,0
"ENSMUSG00000089678",2357,3516,2618,2735,1998,3223,1196,1860,1849
